component_id,component_size,product_id_count,identity_count,product_id_sample,identity_sample,min_row_index
product_id_part_name_brand_model_year_start_year_end_component_000282,13,3,1,"54555195, 54579179, 54647883",airbag front sensor -(left) | toyota | corolla | 2002 | 2007,3912
product_id_part_name_brand_model_year_start_year_end_component_000283,13,3,1,"65594680, 65594689, 65594701",rear sensor -(interior) | toyota | corolla | 2019 | 2027,3975
product_id_part_name_brand_model_year_start_year_end_component_000284,13,3,1,"53614687, 53621030, 54463527",central lock control unit - | toyota | corolla | 1998 | 2001,3981
product_id_part_name_brand_model_year_start_year_end_component_000285,13,3,1,"53831847, 53834371, 54498321",central lock control unit - | toyota | corolla | 1993 | 1997,3982
product_id_part_name_brand_model_year_start_year_end_component_000286,13,3,1,"59692172, 60793089, 64470037",engine diesel - | toyota | corolla | 2008 | 2012,4036
product_id_part_name_brand_model_year_start_year_end_component_000287,13,3,1,"53838227, 62148794, 65400005",tank lid - | toyota | corolla | 2019 | 2027,4113
product_id_part_name_brand_model_year_start_year_end_component_000288,13,3,1,"58399521, 64487421, 65066105",throttle housing - | toyota | corolla | 2013 | 2018,4145
product_id_part_name_brand_model_year_start_year_end_component_000291,13,3,1,"54672150, 64592399, 66910398",abs hydraulic aggregate - | skoda | octavia | 2020 | 2027,7730
product_id_part_name_brand_model_year_start_year_end_component_000293,13,3,1,"53371576, 54315884, 60214930",rear axle beam - | skoda | octavia | 2005 | 2013,8225
product_id_part_name_brand_model_year_start_year_end_component_000301,12,3,1,"54375921, 57524010, 64796630","fuse box / electricity central - , e- | vw | golf | 2009 | 2013",136
product_id_part_name_brand_model_year_start_year_end_component_000321,12,3,1,"63196643, 64589396, 66767101","engine casing - , e- | vw | golf | 2013 | 2020",300
product_id_part_name_brand_model_year_start_year_end_component_000324,12,3,1,"53467783, 53606468, 60492911","sump - , e- | vw | golf | 2004 | 2009",326
product_id_part_name_brand_model_year_start_year_end_component_000305,12,2,2,"54042782, 54042783","rear sensor - , e- | vw | golf | 2013 | 2020 || rear sensor- , e- | vw | golf | 2013 | 2020",171
product_id_part_name_brand_model_year_start_year_end_component_000308,12,2,2,"54657584, 54658533","sensor ac inner temperature - , e- | vw | golf | 2004 | 2009 || sensor ac inner temperature- , e- | vw | golf | 2004 | 2009",209
product_id_part_name_brand_model_year_start_year_end_component_000309,12,2,2,"53410127, 53418701","dörr styrenhet - , e-(right) | vw | golf | 2013 | 2020 || dörr styrenhet- , e-(right) | vw | golf | 2013 | 2020",219
product_id_part_name_brand_model_year_start_year_end_component_000311,12,2,2,"54055672, 54055876","insp.pump diesel control unit - , e- | vw | golf | 2004 | 2009 || insp.pump diesel control unit- , e- | vw | golf | 2004 | 2009",228
product_id_part_name_brand_model_year_start_year_end_component_000320,12,2,2,"54010542, 54228797","engine casing - , e- | vw | golf | 2009 | 2013 || engine casing- , e- | vw | golf | 2009 | 2013",298
product_id_part_name_brand_model_year_start_year_end_component_000336,12,2,2,"53862511, 60073919","drive shaft - , e-(left rear) | vw | golf | 2009 | 2013 || drive shaft- , e-(left rear) | vw | golf | 2009 | 2013",470
product_id_part_name_brand_model_year_start_year_end_component_000340,12,2,2,"54068070, 60225593","gear lever - , e- | vw | golf | 2009 | 2013 || gear lever- , e- | vw | golf | 2009 | 2013",526
product_id_part_name_brand_model_year_start_year_end_component_000346,12,2,2,"53932790, 54006448","trailing link rear - , e-(right) | vw | golf | 2009 | 2013 || trailing link rear- , e-(right) | vw | golf | 2009 | 2013",597
product_id_part_name_brand_model_year_start_year_end_component_000348,12,2,2,"64675777, 65138584","trailing link rear - , e-(right) | vw | golf | 2020 | 2027 || trailing link rear- , e-(right) | vw | golf | 2020 | 2027",608
product_id_part_name_brand_model_year_start_year_end_component_000349,12,2,2,"56566908, 64675772","wheel bearing spindle shaft - , e-(right rear) | vw | golf | 2020 | 2027 || wheel bearing spindle shaft- , e-(right rear) | vw | golf | 2020 | 2027",619
product_id_part_name_brand_model_year_start_year_end_component_000353,12,2,2,"65399938, 66546356",airbag control unit - | toyota | corolla | 2019 | 2027 || airbag control unit- | toyota | corolla | 2019 | 2027,3897
product_id_part_name_brand_model_year_start_year_end_component_000354,12,2,2,"53941959, 54652108",airbag front sensor -(right front) | toyota | corolla | 2002 | 2007 || airbag front sensor-(right front) | toyota | corolla | 2002 | 2007,3907
product_id_part_name_brand_model_year_start_year_end_component_000359,12,2,2,"65400023, 66208956",air purifier - | toyota | corolla | 2019 | 2027 || air purifier- | toyota | corolla | 2019 | 2027,4085
product_id_part_name_brand_model_year_start_year_end_component_000364,12,2,2,"53679064, 54321498",strut rear -(left) | toyota | corolla | 1993 | 1997 || strut rear-(left) | toyota | corolla | 1993 | 1997,4233
product_id_part_name_brand_model_year_start_year_end_component_000368,12,2,2,"53785897, 53802167",brake disc -(rear) | skoda | octavia | 2005 | 2013 || brake disc-(rear) | skoda | octavia | 2005 | 2013,7761
product_id_part_name_brand_model_year_start_year_end_component_000370,12,2,2,"64630721, 65749784",caliper bracket -(right front) | skoda | octavia | 2005 | 2013 || caliper bracket-(right front) | skoda | octavia | 2005 | 2013,7772
product_id_part_name_brand_model_year_start_year_end_component_000373,12,2,2,"53389449, 59936250",aktivt kollisionsskydd sensor -(left) | skoda | octavia | 2013 | 2020 || aktivt kollisionsskydd sensor-(left) | skoda | octavia | 2013 | 2020,7807
product_id_part_name_brand_model_year_start_year_end_component_000376,12,2,2,"53519269, 54410190",other control unit - | skoda | octavia | 2013 | 2020 || other control unit- | skoda | octavia | 2013 | 2020,7840
product_id_part_name_brand_model_year_start_year_end_component_000381,12,2,2,"54638958, 54650190",other sensor - | skoda | octavia | 2005 | 2013 || other sensor- | skoda | octavia | 2005 | 2013,7895
product_id_part_name_brand_model_year_start_year_end_component_000382,12,2,2,"54483957, 64636107",rain sensor - | skoda | octavia | 2005 | 2013 || rain sensor- | skoda | octavia | 2005 | 2013,7908
product_id_part_name_brand_model_year_start_year_end_component_000392,12,2,2,"53810040, 60439527",sump - | skoda | octavia | 2005 | 2013 || sump- | skoda | octavia | 2005 | 2013,8001
product_id_part_name_brand_model_year_start_year_end_component_000394,12,2,2,"54126407, 54141407",engine block - | skoda | octavia | 2005 | 2013 || engine block- | skoda | octavia | 2005 | 2013,8028
product_id_part_name_brand_model_year_start_year_end_component_000399,12,2,2,"54564439, 54580231",diesel injection pump - | skoda | octavia | 1996 | 2011 || diesel injection pump- | skoda | octavia | 1996 | 2011,8065
product_id_part_name_brand_model_year_start_year_end_component_000407,12,2,2,"59823603, 65398550",drive shaft -(right front) | skoda | octavia | 2020 | 2027 || drive shaft-(right front) | skoda | octavia | 2020 | 2027,8158
product_id_part_name_brand_model_year_start_year_end_component_000294,12,2,1,"64675808, 65138597","steering wheel airbag - , e- | vw | golf | 2020 | 2027",16
product_id_part_name_brand_model_year_start_year_end_component_000295,12,2,1,"54114896, 54125363","brake disc - , e-(front) | vw | golf | 2013 | 2020",86
product_id_part_name_brand_model_year_start_year_end_component_000296,12,2,1,"64789477, 64823034","main cylinder - , e- | vw | golf | 2009 | 2013",106
product_id_part_name_brand_model_year_start_year_end_component_000297,12,2,1,"59939593, 60647802","actuator loom - , e- | vw | golf | 2013 | 2020",117
product_id_part_name_brand_model_year_start_year_end_component_000298,12,2,1,"62890188, 62890190","airbag krocksensor - , e- | vw | golf | 2013 | 2020",127
product_id_part_name_brand_model_year_start_year_end_component_000299,12,2,1,"65421268, 65421272","control unit xenon - , e- | vw | golf | 2020 | 2027",131
product_id_part_name_brand_model_year_start_year_end_component_000300,12,2,1,"59860320, 59860322","control unit xenon - , e- | vw | golf | 2009 | 2013",134
product_id_part_name_brand_model_year_start_year_end_component_000302,12,2,1,"54416798, 60920918","komfort styrdon - , e- | vw | golf | 2009 | 2013",148
product_id_part_name_brand_model_year_start_year_end_component_000303,12,2,1,"54442843, 61385413","other control unit - , e- | vw | golf | 2009 | 2013",152
product_id_part_name_brand_model_year_start_year_end_component_000304,12,2,1,"53940481, 57388462","rear sensor - , e- | vw | golf | 2004 | 2009",168
product_id_part_name_brand_model_year_start_year_end_component_000306,12,2,1,"54410773, 64647714","battery box / fixing / holder - , e- | vw | golf | 2009 | 2013",186
product_id_part_name_brand_model_year_start_year_end_component_000307,12,2,1,"53919106, 53919107","sensor abs - , e- | vw | golf | 2004 | 2009",202
product_id_part_name_brand_model_year_start_year_end_component_000310,12,2,1,"54542890, 54543482","ignition module - , e- | vw | golf | 1984 | 1991",223
product_id_part_name_brand_model_year_start_year_end_component_000312,12,2,1,"63387889, 66444857","parking control unit - , e- | vw | golf | 2013 | 2020",232
product_id_part_name_brand_model_year_start_year_end_component_000313,12,2,1,"54393455, 54399636","avgas temperaturgivare - , e- | vw | golf | 2004 | 2009",240
product_id_part_name_brand_model_year_start_year_end_component_000314,12,2,1,"54430147, 54430148","avgas temperaturgivare - , e- | vw | golf | 2009 | 2013",241
product_id_part_name_brand_model_year_start_year_end_component_000315,12,2,1,"55972746, 58950529","ljusinställning lägesgivare - , e- | vw | golf | 2013 | 2020",245
product_id_part_name_brand_model_year_start_year_end_component_000316,12,2,1,"53460454, 54250208","tank transmitters - , e- | vw | golf | 2013 | 2020",262
product_id_part_name_brand_model_year_start_year_end_component_000317,12,2,1,"53680645, 54311846","tank transmitters - , e- | vw | golf | 1998 | 2006",264
product_id_part_name_brand_model_year_start_year_end_component_000318,12,2,1,"65427076, 65427090","coil - , e- | vw | golf | 2013 | 2020",276
product_id_part_name_brand_model_year_start_year_end_component_000319,12,2,1,"54100778, 54112903","engine block - , e- | vw | golf | 1998 | 2006",296
product_id_part_name_brand_model_year_start_year_end_component_000322,12,2,1,"54044470, 59077572","motor bracket - , e- | vw | golf | 2013 | 2020",303
product_id_part_name_brand_model_year_start_year_end_component_000323,12,2,1,"53393260, 54224930","sump - , e- | vw | golf | 2009 | 2013",324
product_id_part_name_brand_model_year_start_year_end_component_000325,12,2,1,"54375865, 54546417","thermostat housing / cap - , e- | vw | golf | 1992 | 1999",329
product_id_part_name_brand_model_year_start_year_end_component_000326,12,2,1,"54069568, 54483157","turbo aggregate - , e- | vw | golf | 2004 | 2009",334
product_id_part_name_brand_model_year_start_year_end_component_000327,12,2,1,"61787665, 62564689","turbo aggregate - , e- | vw | golf | 2013 | 2020",335
product_id_part_name_brand_model_year_start_year_end_component_000328,12,2,1,"54017432, 54027520","cylinder head diesel - , e- | vw | golf | 2004 | 2009",344
product_id_part_name_brand_model_year_start_year_end_component_000329,12,2,1,"53694786, 60220863","dipstick - , e- | vw | golf | 1998 | 2006",365
product_id_part_name_brand_model_year_start_year_end_component_000330,12,2,1,"54055052, 54071481","motor cushion - , e- | vw | golf | 2009 | 2013",373
product_id_part_name_brand_model_year_start_year_end_component_000331,12,2,1,"53608557, 54166559","motor cushion - , e- | vw | golf | 2013 | 2020",375
product_id_part_name_brand_model_year_start_year_end_component_000332,12,2,1,"54380915, 60226848","mass air-flow sensor - , e- | vw | golf | 2004 | 2009",419
product_id_part_name_brand_model_year_start_year_end_component_000333,12,2,1,"55732520, 61796395","throttle housing - , e- | vw | golf | 2004 | 2009",433
product_id_part_name_brand_model_year_start_year_end_component_000334,12,2,1,"55972729, 56502635","throttle housing - , e- | vw | golf | 2013 | 2020",436
product_id_part_name_brand_model_year_start_year_end_component_000335,12,2,1,"53559706, 54378877","air-flow sensor - , e- | vw | golf | 1998 | 2006",458
product_id_part_name_brand_model_year_start_year_end_component_000337,12,2,1,"53987010, 54166562","fly wheel manual - , e- | vw | golf | 2009 | 2013",500
product_id_part_name_brand_model_year_start_year_end_component_000338,12,2,1,"54044473, 55057785","gear box bracket - , e- | vw | golf | 2013 | 2020",517
product_id_part_name_brand_model_year_start_year_end_component_000339,12,2,1,"58360868, 63451851","gear distributor box - , e- | vw | golf | 2013 | 2020",519
product_id_part_name_brand_model_year_start_year_end_component_000341,12,2,1,"54012202, 54012204","hub rear - , e-(rear) | vw | golf | 2004 | 2009",552
product_id_part_name_brand_model_year_start_year_end_component_000342,12,2,1,"53365106, 62527580","rear gear / diff. - , e- | vw | golf | 2009 | 2013",559
product_id_part_name_brand_model_year_start_year_end_component_000343,12,2,1,"53403606, 53815272","rear gear / diff. - , e- | vw | golf | 1998 | 2006",560
product_id_part_name_brand_model_year_start_year_end_component_000344,12,2,1,"61159009, 61159010","suspension - , e-(rear) | vw | golf | 2009 | 2013",577
product_id_part_name_brand_model_year_start_year_end_component_000345,12,2,1,"64947839, 65057619","suspension - , e-(rear) | vw | golf | 2004 | 2009",582
product_id_part_name_brand_model_year_start_year_end_component_000347,12,2,1,"64675780, 65138583","trailing link rear - , e-(left) | vw | golf | 2020 | 2027",607
product_id_part_name_brand_model_year_start_year_end_component_000350,12,2,1,"61094461, 66394997",knee - | toyota | corolla | 2013 | 2018,3810
product_id_part_name_brand_model_year_start_year_end_component_000351,12,2,1,"62463270, 62648549",caliper bracket -(left rear) | toyota | corolla | 2002 | 2007,3870
product_id_part_name_brand_model_year_start_year_end_component_000352,12,2,1,"61772978, 62010243",actuator loom -(left rear) | toyota | corolla | 2019 | 2027,3893
product_id_part_name_brand_model_year_start_year_end_component_000355,12,2,1,"54316286, 54561043",tank transmitters - | toyota | corolla | 1998 | 2001,4004
product_id_part_name_brand_model_year_start_year_end_component_000356,12,2,1,"54346603, 54380818",tank transmitters - | toyota | corolla | 1988 | 1992,4007
product_id_part_name_brand_model_year_start_year_end_component_000357,12,2,1,"54230860, 66395007",alternator - | toyota | corolla | 2013 | 2018,4009
product_id_part_name_brand_model_year_start_year_end_component_000358,12,2,1,"56109857, 56109858",piston / rod - | toyota | corolla | 2008 | 2012,4049
product_id_part_name_brand_model_year_start_year_end_component_000360,12,2,1,"54575104, 54584947",fuel pump electric - | toyota | corolla | 1998 | 2001,4100
product_id_part_name_brand_model_year_start_year_end_component_000361,12,2,1,"63181431, 64257752",fuel tank injection - | toyota | corolla | 2002 | 2007,4105
product_id_part_name_brand_model_year_start_year_end_component_000362,12,2,1,"53815841, 53832778",carbon canister - | toyota | corolla | 1993 | 1997,4118
product_id_part_name_brand_model_year_start_year_end_component_000363,12,2,1,"54423828, 62466708",strut rear -(left rear) | toyota | corolla | 2002 | 2007,4229
product_id_part_name_brand_model_year_start_year_end_component_000365,12,2,1,"53606519, 54668978",contact roll airbag - | skoda | octavia | 2020 | 2027,7686
product_id_part_name_brand_model_year_start_year_end_component_000366,12,2,1,"54666191, 64592441",steering wheel airbag - | skoda | octavia | 2020 | 2027,7699
product_id_part_name_brand_model_year_start_year_end_component_000367,12,2,1,"55173603, 59259235",steering wheel airbag - | skoda | octavia | 2013 | 2020,7702
product_id_part_name_brand_model_year_start_year_end_component_000369,12,2,1,"60539167, 60539177",caliper bracket -(rear) | skoda | octavia | 2013 | 2020,7770
product_id_part_name_brand_model_year_start_year_end_component_000371,12,2,1,"56046798, 56413832",airbag krocksensor - | skoda | octavia | 2013 | 2020,7800
product_id_part_name_brand_model_year_start_year_end_component_000372,12,2,1,"57768479, 59320194",airbag krocksensor -(left front) | skoda | octavia | 2013 | 2020,7803
product_id_part_name_brand_model_year_start_year_end_component_000374,12,2,1,"54042626, 54069029",injection control unit - | skoda | octavia | 2013 | 2020,7825
product_id_part_name_brand_model_year_start_year_end_component_000375,12,2,1,"53417014, 53445888",injection control unit - | skoda | octavia | 2005 | 2013,7827
product_id_part_name_brand_model_year_start_year_end_component_000377,12,2,1,"54508620, 54508624",other relay - | skoda | octavia | 1996 | 2011,7846
product_id_part_name_brand_model_year_start_year_end_component_000378,12,2,1,"54039164, 54039165",other relay - | skoda | octavia | 2005 | 2013,7848
product_id_part_name_brand_model_year_start_year_end_component_000379,12,2,1,"60253689, 61731608",battery box / fixing / holder -(front) | skoda | octavia | 2013 | 2020,7870
product_id_part_name_brand_model_year_start_year_end_component_000380,12,2,1,"54013733, 54669794",battery box / fixing / holder - | skoda | octavia | 2013 | 2020,7871
product_id_part_name_brand_model_year_start_year_end_component_000383,12,2,1,"65877447, 65877448",sensor ac inner temperature - | skoda | octavia | 2013 | 2020,7910
product_id_part_name_brand_model_year_start_year_end_component_000384,12,2,1,"53439276, 59583086",baklucka styrenhet - | skoda | octavia | 2013 | 2020,7920
product_id_part_name_brand_model_year_start_year_end_component_000385,12,2,1,"65432379, 65558491",bränslepump styrenhet - | skoda | octavia | 2020 | 2027,7930
product_id_part_name_brand_model_year_start_year_end_component_000386,12,2,1,"53610225, 54428103",bränslepump styrenhet - | skoda | octavia | 2005 | 2013,7932
product_id_part_name_brand_model_year_start_year_end_component_000387,12,2,1,"53662597, 54468519",avgas temperaturgivare - | skoda | octavia | 2005 | 2013,7951
product_id_part_name_brand_model_year_start_year_end_component_000388,12,2,1,"54040578, 54041499",load air pressure transmitters - | skoda | octavia | 2013 | 2020,7957
product_id_part_name_brand_model_year_start_year_end_component_000389,12,2,1,"54343917, 54348909",tank transmitters - | skoda | octavia | 1996 | 2011,7962
product_id_part_name_brand_model_year_start_year_end_component_000390,12,2,1,"54352603, 54536085",coil - | skoda | octavia | 1996 | 2011,7970
product_id_part_name_brand_model_year_start_year_end_component_000391,12,2,1,"54100759, 54208682",oil filter holder - | skoda | octavia | 2005 | 2013,7989
product_id_part_name_brand_model_year_start_year_end_component_000393,12,2,1,"54635161, 54635239",crankshaft - | skoda | octavia | 1996 | 2011,8026
product_id_part_name_brand_model_year_start_year_end_component_000395,12,2,1,"54241876, 54271847",pulley - | skoda | octavia | 2013 | 2020,8035
product_id_part_name_brand_model_year_start_year_end_component_000396,12,2,1,"53810041, 54166117",alternator bracket / accessories - | skoda | octavia | 2005 | 2013,8040
product_id_part_name_brand_model_year_start_year_end_component_000397,12,2,1,"54547947, 54564168",alternator bracket / accessories - | skoda | octavia | 1996 | 2011,8041
product_id_part_name_brand_model_year_start_year_end_component_000398,12,2,1,"54108276, 54154575",motor cushion - | skoda | octavia | 2013 | 2020,8049
product_id_part_name_brand_model_year_start_year_end_component_000400,12,2,1,"58749525, 59101497",fuel tank injection - | skoda | octavia | 2005 | 2013,8080
product_id_part_name_brand_model_year_start_year_end_component_000401,12,2,1,"53656183, 53656387",fuel tank injection - | skoda | octavia | 1996 | 2011,8082
product_id_part_name_brand_model_year_start_year_end_component_000402,12,2,1,"53520184, 61734037",mass air-flow sensor - | skoda | octavia | 2013 | 2020,8085
product_id_part_name_brand_model_year_start_year_end_component_000403,12,2,1,"59705489, 66544168",tank lid - | skoda | octavia | 2005 | 2013,8094
product_id_part_name_brand_model_year_start_year_end_component_000404,12,2,1,"53571584, 60226199",carbon canister - | skoda | octavia | 2005 | 2013,8107
product_id_part_name_brand_model_year_start_year_end_component_000405,12,2,1,"54616959, 54659769",carbon canister - | skoda | octavia | 2013 | 2020,8108
product_id_part_name_brand_model_year_start_year_end_component_000406,12,2,1,"54582112, 62558824",fuel injection pump - | skoda | octavia | 2005 | 2013,8115
product_id_part_name_brand_model_year_start_year_end_component_000408,12,2,1,"53619181, 56874903",fly wheel automat - | skoda | octavia | 2005 | 2013,8166
product_id_part_name_brand_model_year_start_year_end_component_000409,12,2,1,"54221676, 56901591",fly wheel automat - | skoda | octavia | 2013 | 2020,8167
product_id_part_name_brand_model_year_start_year_end_component_000410,12,2,1,"53376928, 53853245",gear box 5 speed - | skoda | octavia | 2005 | 2013,8176
product_id_part_name_brand_model_year_start_year_end_component_000411,12,2,1,"54024046, 54161379",gear box cushion - | skoda | octavia | 2005 | 2013,8196
product_id_part_name_brand_model_year_start_year_end_component_000412,12,2,1,"54040561, 54164982",gear box cushion - | skoda | octavia | 2013 | 2020,8197
product_id_part_name_brand_model_year_start_year_end_component_000413,12,2,1,"53721141, 53721194",hub rear -(rear) | skoda | octavia | 1996 | 2011,8213
product_id_part_name_brand_model_year_start_year_end_component_000414,12,2,1,"56665933, 56665934",suspension -(rear) | skoda | octavia | 2020 | 2027,8248
product_id_part_name_brand_model_year_start_year_end_component_000415,12,2,1,"54028811, 54032513",trailing link rear -(right upper) | skoda | octavia | 2005 | 2013,8255
product_id_part_name_brand_model_year_start_year_end_component_000419,11,6,2,"54413270, 54521427, 54564547, 56269959, 60224933, 65212200",drive shaft -(right front) | toyota | corolla | 2008 | 2012 || drive shaft-(right front) | toyota | corolla | 2008 | 2012,4164
product_id_part_name_brand_model_year_start_year_end_component_000416,11,6,1,"53616724, 54000335, 55161385, 55588422, 62467106, 63183461",fuse box / electricity central - | toyota | corolla | 2002 | 2007,3958
product_id_part_name_brand_model_year_start_year_end_component_000420,11,3,1,"53681429, 62837517, 66697711",fuse box / electricity central - | skoda | octavia | 2005 | 2013,7823
product_id_part_name_brand_model_year_start_year_end_component_000422,11,2,2,"66413259, 66730848",rear gear / diff. - | skoda | octavia | 2013 | 2020 || rear gear / diff.- | skoda | octavia | 2013 | 2020,8231
product_id_part_name_brand_model_year_start_year_end_component_000417,11,2,1,"53705104, 53727493",starter gasoline - | toyota | corolla | 2002 | 2007,4032
product_id_part_name_brand_model_year_start_year_end_component_000418,11,2,1,"53685062, 54272034",throttle housing - | toyota | corolla | 2008 | 2012,4147
product_id_part_name_brand_model_year_start_year_end_component_000421,11,2,1,"53989464, 60226014",rear axle beam - | skoda | octavia | 2013 | 2020,8228
product_id_part_name_brand_model_year_start_year_end_component_000425,10,5,1,"53663768, 54331761, 62465161, 63216298, 64248620",curtain airbags -(right) | toyota | corolla | 2002 | 2007,3804
product_id_part_name_brand_model_year_start_year_end_component_000427,10,5,1,"53946424, 54442341, 54585352, 55157367, 65132168",central lock control unit - | toyota | corolla | 2002 | 2007,3980
product_id_part_name_brand_model_year_start_year_end_component_000428,10,5,1,"53720617, 61866977, 62465243, 63233168, 64257751",fuel injection pump - | toyota | corolla | 2002 | 2007,4133
product_id_part_name_brand_model_year_start_year_end_component_000426,10,4,1,"53393524, 53394183, 53394186, 53496462",parkeringshjälp frontsensor - | toyota | corolla | 2013 | 2018,3970
product_id_part_name_brand_model_year_start_year_end_component_000423,10,2,1,"55328011, 55328012","deliverer - , e- | vw | golf | 1998 | 2006",386
product_id_part_name_brand_model_year_start_year_end_component_000424,10,2,1,"54309282, 60553538","diesel injection pump - , e- | vw | golf | 2004 | 2009",390
product_id_part_name_brand_model_year_start_year_end_component_000429,10,2,1,"62502054, 64594084",brake caliper -(left rear) | skoda | octavia | 2020 | 2027,7746
product_id_part_name_brand_model_year_start_year_end_component_000433,9,9,1,"53991822, 54082891, 54470946, 54479779, 54492177, 59391659, 61845408, 65198434, 65434861",curtain airbags -(right) | toyota | corolla | 2008 | 2012,4326
product_id_part_name_brand_model_year_start_year_end_component_000434,9,9,1,"53708861, 53710888, 53715555, 53716493, 54560998, 54568829, 54568941, 54581788, 54586126",hub rear -(rear) | toyota | corolla | 1993 | 1997,5054
product_id_part_name_brand_model_year_start_year_end_component_000431,9,4,1,"53659800, 53667121, 54400534, 56321357",gear box bracket - | toyota | corolla | 2008 | 2012,4203
product_id_part_name_brand_model_year_start_year_end_component_000432,9,3,1,"53817908, 53827878, 62465186",suspension -(rear) | toyota | corolla | 2002 | 2007,4269
product_id_part_name_brand_model_year_start_year_end_component_000435,9,2,2,"65487460, 66697123",fuel pump electric - | skoda | octavia | 2005 | 2013 || fuel pump electric- | skoda | octavia | 2005 | 2013,8075
product_id_part_name_brand_model_year_start_year_end_component_000430,9,2,1,"54169592, 54777181",diesel injection pump - | toyota | corolla | 2002 | 2007,4128
product_id_part_name_brand_model_year_start_year_end_component_000442,8,8,1,"53835788, 54533836, 54534848, 54534956, 54539614, 56142206, 56142207, 56142208",deliverer - | toyota | corolla | 1998 | 2001,4771
product_id_part_name_brand_model_year_start_year_end_component_000443,8,8,1,"53712062, 53713676, 53714980, 53716391, 53716866, 53718651, 58649474, 64578966",drive shaft -(right front) | toyota | corolla | 2002 | 2007,4867
product_id_part_name_brand_model_year_start_year_end_component_000444,8,8,1,"53375391, 53480837, 54491760, 54491761, 55960953, 55960954, 56269534, 56269536",suspension -(rear) | toyota | corolla | 2008 | 2012,5041
product_id_part_name_brand_model_year_start_year_end_component_000436,8,3,1,"53817071, 53829075, 54365316",hand brake lever - | toyota | corolla | 1998 | 2001,3888
product_id_part_name_brand_model_year_start_year_end_component_000437,8,3,1,"54164860, 54556663, 60218544",tank transmitters - | toyota | corolla | 2002 | 2007,4005
product_id_part_name_brand_model_year_start_year_end_component_000438,8,3,1,"54573063, 54574618, 54575452",distributors vacuum regulator - | toyota | corolla | 1998 | 2001,4041
product_id_part_name_brand_model_year_start_year_end_component_000439,8,3,1,"54553339, 54557769, 55593930",fuel pump electric - | toyota | corolla | 2002 | 2007,4102
product_id_part_name_brand_model_year_start_year_end_component_000440,8,3,1,"60132522, 63710432, 64578967",drive shaft -(left front) | toyota | corolla | 2002 | 2007,4159
product_id_part_name_brand_model_year_start_year_end_component_000441,8,3,1,"54028562, 54316338, 54544437",clutch cylinder main - | toyota | corolla | 1998 | 2001,4187
product_id_part_name_brand_model_year_start_year_end_component_000462,7,7,1,"53717736, 54555112, 54562514, 54574650, 54576727, 54581766, 54584616",hub rear -(rear) | toyota | corolla | 1998 | 2001,4270
product_id_part_name_brand_model_year_start_year_end_component_000463,7,7,1,"54470943, 54476116, 54492143, 59391660, 61845319, 65198433, 65434862",curtain airbags -(left) | toyota | corolla | 2008 | 2012,4316
product_id_part_name_brand_model_year_start_year_end_component_000466,7,2,2,"60280265, 64295768",rear sensor -(rear) | skoda | octavia | 2013 | 2020 || rear sensor-(rear) | skoda | octavia | 2013 | 2020,7856
product_id_part_name_brand_model_year_start_year_end_component_000445,7,2,1,"53585126, 53587007","air throttle housing / throttle housing - , e- | vw | golf | 1998 | 2006",441
product_id_part_name_brand_model_year_start_year_end_component_000446,7,2,1,"55149341, 63099984",contact roll airbag - | toyota | corolla | 2008 | 2012,3793
product_id_part_name_brand_model_year_start_year_end_component_000447,7,2,1,"61092668, 64976681",steering wheel airbag - | toyota | corolla | 2013 | 2018,3823
product_id_part_name_brand_model_year_start_year_end_component_000448,7,2,1,"55161324, 61855470",caliper bracket - | toyota | corolla | 2002 | 2007,3867
product_id_part_name_brand_model_year_start_year_end_component_000449,7,2,1,"59241763, 62010234",actuator loom -(right rear) | toyota | corolla | 2019 | 2027,3894
product_id_part_name_brand_model_year_start_year_end_component_000450,7,2,1,"56109907, 62465529",insp.pump diesel control unit - | toyota | corolla | 2008 | 2012,3991
product_id_part_name_brand_model_year_start_year_end_component_000451,7,2,1,"53688752, 56321356",motor bracket - | toyota | corolla | 2008 | 2012,4075
product_id_part_name_brand_model_year_start_year_end_component_000452,7,2,1,"53819537, 54597784",motor bracket - | toyota | corolla | 1993 | 1997,4076
product_id_part_name_brand_model_year_start_year_end_component_000453,7,2,1,"65255097, 65399958",mass air-flow sensor - | toyota | corolla | 2019 | 2027,4112
product_id_part_name_brand_model_year_start_year_end_component_000454,7,2,1,"53902200, 54615871",tank lid - | toyota | corolla | 2013 | 2018,4115
product_id_part_name_brand_model_year_start_year_end_component_000455,7,2,1,"54653248, 56873959",fuel filter / holder - | toyota | corolla | 2008 | 2012,4123
product_id_part_name_brand_model_year_start_year_end_component_000456,7,2,1,"53713302, 53715683",fuel injection pump - | toyota | corolla | 1988 | 1992,4130
product_id_part_name_brand_model_year_start_year_end_component_000457,7,2,1,"53717128, 54504379",fuel injection pump - | toyota | corolla | 1998 | 2001,4131
product_id_part_name_brand_model_year_start_year_end_component_000458,7,2,1,"64935321, 65598857",gear box 5 speed - | toyota | corolla | 2008 | 2012,4175
product_id_part_name_brand_model_year_start_year_end_component_000459,7,2,1,"56989378, 64620693",gear box 5 speed - | toyota | corolla | 1998 | 2001,4177
product_id_part_name_brand_model_year_start_year_end_component_000460,7,2,1,"54338198, 54486882",strut rear -(right) | toyota | corolla | 1993 | 1997,4224
